text,label
succeeds only because bullock and grant were made to share the silver screen .,1
"both flawed and delayed , martin scorcese's gangs of new york still emerges as his most vital work since goodfellas .",1
"as any creature-feature fan knows , when you cross toxic chemicals with a bunch of exotic creatures , you get a lot of running around , screaming and death . on that score , the film certainly doesn't disappoint .",1
"as the movie traces mr . brown's athletic exploits , it is impossible not to be awed by the power and grace of one of the greatest natural sportsmen of modern times .",1
a moving and solidly entertaining comedy/drama that should bolster director and co-writer juan josé campanella's reputation in the united states .,1
"thanks to confident filmmaking and a pair of fascinating performances , the way to that destination is a really special walk in the woods .",1
"beautifully shot , delicately scored and powered by a set of heartfelt performances , it's a lyrical endeavour .",1
a macabre and very stylized swedish fillm about a modern city where all the religious and civic virtues that hold society in place are in tatters .,1
a stylistic romp that's always fun to watch .,1
"informative , intriguing , observant , often touching . . . gives a human face to what's often discussed in purely abstract terms .",1
". . . once the true impact of the day unfolds , the power of this movie is undeniable .",1
"an honest , sensitive story from a vietnamese point of view .",1
"a buoyant romantic comedy about friendship , love , and the truth that we're all in this together .",1
the film's intimate camera work and searing performances pull us deep into the girls' confusion and pain as they struggle tragically to comprehend the chasm of knowledge that's opened between them .,1
"it's the perfect star vehicle for grant , allowing him to finally move away from his usual bumbling , tongue-tied screen persona .",1
"gaunt , silver-haired and leonine , [harris] brings a tragic dimension and savage full-bodied wit and cunning to the aging sandeman .",1
a disturbing examination of what appears to be the definition of a 'bad' police shooting .,1
it's been made with an innocent yet fervid conviction that our hollywood has all but lost .,1
"not only a reminder of how they used to make movies , but also how they sometimes still can be made .",1
a three-hour cinema master class .,1
eyre is on his way to becoming the american indian spike lee .,1
psychologically revealing .,1
"a witty , whimsical feature debut .",1
"warm in its loving yet unforgivingly inconsistent depiction of everyday people , relaxed in its perfect quiet pace and proud in its message . i loved this film .",1
"it provides a grim , upsetting glimpse at the lives of some of the 1 . 2 million palestinians who live in the crowded cities and refugee camps of gaza .",1
"clint eastwood's blood work is a lot like a well-made pb& j sandwich : familiar , fairly uneventful and boasting no real surprises  but still quite tasty and inviting all the same .",1
"a movie that will surely be profane , politically charged music to the ears of cho's fans .",1
much of this slick and sprightly cgi feature is sufficiently funny to amuse even the most resolutely unreligious parents who escort their little ones to megaplex screenings .,1
"rarely , a movie is more than a movie . go .",1
jacquot's strategy allows his cast the benefit of being able to give full performances . . . while demonstrating vividly that the beauty and power of the opera reside primarily in the music itself .,1
"quitting delivers a sucker-punch , and its impact is all the greater beause director zhang's last film , the cuddly shower , was a non-threatening multi-character piece centered around a public bath house .",1
"by not averting his eyes , solondz forces us to consider the unthinkable , the unacceptable , the unmentionable .",1
"one hour photo may seem disappointing in its generalities , but it's the little nuances that perhaps had to escape from director mark romanek's self-conscious scrutiny to happen , that finally get under your skin .",1
